Id,Date,Open,High,Low,Close,Volume,Turnover,Indices
7509,22-06-2015,11266.9,11446.8,11260.95,11429.8,8220207,7600400000,NIFTY_IT
7510,23-06-2015,11473,11479.6,11327.2,11341.15,7753653,7758200000,NIFTY_IT
7511,24-06-2015,11400.35,11409.75,11324.35,11353.75,11817301,10645200000,NIFTY_IT
7512,25-06-2015,11332.45,11332.7,11188.55,11210.4,14616477,12789700000,NIFTY_IT
7513,26-06-2015,11238.8,11388.45,11238.8,11362.55,9837711,8920300000,NIFTY_IT
7514,29-06-2015,11181.25,11230.2,10998.2,11133.65,17798757,12673000000,NIFTY_IT
7515,30-06-2015,11101.6,11144.2,11016.75,11037.4,20432617,14456800000,NIFTY_IT
7516,01-07-2015,11053.65,11239.75,11053.65,11213.6,11203755,9476400000,NIFTY_IT
7517,02-07-2015,11246.5,11247.5,11161.3,11187.25,7915388,7354700000,NIFTY_IT
7518,03-07-2015,11162.9,11214.65,11135,11198.65,6793457,5745100000,NIFTY_IT
7519,06-07-2015,11079.2,11239,11072.55,11209.6,7684659,6794400000,NIFTY_IT
7520,07-07-2015,11216.55,11264.55,11126.2,11143.85,8057280,7524600000,NIFTY_IT
7521,08-07-2015,11079.95,11143.9,10980.05,11021.8,10958051,10742700000,NIFTY_IT
7522,09-07-2015,11043.65,11065.4,10808.35,10828.7,11055212,12299800000,NIFTY_IT
7523,10-07-2015,10950.25,10950.25,10759.85,10798.25,12483008,16944500000,NIFTY_IT
7524,13-07-2015,10840.65,11011.65,10840.65,10998.85,9446174,9475100000,NIFTY_IT
7525,14-07-2015,11024.4,11067.55,10945.05,11043.85,7884734,7756300000,NIFTY_IT
7526,15-07-2015,11050.5,11165.5,11050.5,11150.25,8269479,8223400000,NIFTY_IT
7527,16-07-2015,11191.15,11218.75,11123.15,11191.6,8500008,7890500000,NIFTY_IT
7528,17-07-2015,11239.7,11306.4,11227.4,11269.2,10570702,8760700000,NIFTY_IT
7529,20-07-2015,11270.4,11307.9,11197.85,11266.95,8618661,7647300000,NIFTY_IT
7530,21-07-2015,11366.6,11798.2,11366.6,11655.45,27720978,28376000000,NIFTY_IT
7531,22-07-2015,11647.5,11687.2,11509.15,11643.75,11766775,12065200000,NIFTY_IT
7532,23-07-2015,11640.65,11719.05,11537.7,11558.7,11732414,11571900000,NIFTY_IT
7533,24-07-2015,11568.85,11588.9,11452.25,11464.15,9525365,8807100000,NIFTY_IT
7534,27-07-2015,11437.55,11438,11342.5,11362.45,12162185,11444100000,NIFTY_IT
7535,28-07-2015,11378.8,11432.45,11283.7,11306.25,15300982,13257900000,NIFTY_IT
7536,29-07-2015,11369.45,11494.85,11330.65,11470.7,10386211,11006300000,NIFTY_IT
7537,30-07-2015,11530.3,11539.45,11365.05,11394.55,17524742,16623700000,NIFTY_IT
7538,31-07-2015,11434.9,11622.2,11434.9,11594.15,10516985,11266400000,NIFTY_IT
7539,03-08-2015,11490.6,11572.6,11441.5,11466.4,10341354,11012000000,NIFTY_IT
7540,04-08-2015,11480.7,11489.15,11379.15,11415.55,11885605,12514300000,NIFTY_IT
7541,05-08-2015,11470.2,11632.2,11460,11618,8826022,8191500000,NIFTY_IT
7542,06-08-2015,11698.9,11739.1,11576.25,11616.5,9179852,10206300000,NIFTY_IT
7543,07-08-2015,11604.45,11663.6,11580.35,11597.05,7127683,7772400000,NIFTY_IT
7544,10-08-2015,11623.1,11696.85,11500.4,11573.9,5893113,6810000000,NIFTY_IT
7545,11-08-2015,11637.25,11740.85,11605.9,11711.15,9042485,10105300000,NIFTY_IT
7546,12-08-2015,11731.7,12026.05,11731.7,12006.8,14684514,16192600000,NIFTY_IT
7547,13-08-2015,12029.5,12092.05,11916.3,11956.1,11503549,11826600000,NIFTY_IT
7548,14-08-2015,11968.3,12129,11961.1,12048.45,8163202,9297400000,NIFTY_IT
7549,17-08-2015,12057.65,12058.05,11920.25,12001.75,5813559,5649300000,NIFTY_IT
7550,18-08-2015,12068.35,12250.1,12060.15,12159.4,8733323,9533100000,NIFTY_IT
7551,19-08-2015,12215.55,12314.4,12165.4,12249.1,9509622,10610900000,NIFTY_IT
7552,20-08-2015,12269.5,12269.5,11969.3,11985.25,11525076,12592900000,NIFTY_IT
7553,21-08-2015,12009.8,12102.8,11825.05,12032.3,13519573,16142700000,NIFTY_IT
7554,24-08-2015,11750.45,11797.95,11393,11455.15,18489060,20577100000,NIFTY_IT
7555,25-08-2015,11524.85,11615.5,11140.8,11376.75,18912332,19658900000,NIFTY_IT
7556,26-08-2015,11395.5,11548.85,11172.2,11284.1,15743530,16443800000,NIFTY_IT
7557,27-08-2015,11438.7,11476.8,11351.05,11396.9,19464261,21785900000,NIFTY_IT
7558,28-08-2015,11545.3,11645.05,11534.85,11588.25,10260637,11550000000,NIFTY_IT
7559,31-08-2015,11691.65,11691.65,11537.65,11605.7,14353599,16212500000,NIFTY_IT
7560,01-09-2015,11563.55,11712.5,11391.7,11476.45,10913875,12543300000,NIFTY_IT
7561,02-09-2015,11563.95,11752.1,11510.9,11604.7,13877743,15796200000,NIFTY_IT
7562,03-09-2015,11679.5,11722.8,11565.1,11672.85,10152727,11184200000,NIFTY_IT
7563,04-09-2015,11689.8,11695.8,11392.95,11413.6,10137864,10997800000,NIFTY_IT
7564,07-09-2015,11445.35,11451.1,11264.7,11318.3,7491038,7888100000,NIFTY_IT
7565,08-09-2015,11331.65,11452.95,11279.2,11390.1,7477071,8102000000,NIFTY_IT
7566,09-09-2015,11554.45,11604.15,11446.35,11504.9,9610428,10650300000,NIFTY_IT
7567,10-09-2015,11439.45,11468.95,11292.2,11396.95,10971745,12057500000,NIFTY_IT
7568,11-09-2015,11445.65,11519.75,11381.35,11432.25,9739475,10492800000,NIFTY_IT
7569,14-09-2015,11482.4,11527.75,11405.35,11520.3,11970821,11569000000,NIFTY_IT
7570,15-09-2015,11524.4,11545.3,11475.25,11536.35,8281022,8479600000,NIFTY_IT
7571,16-09-2015,11614.7,11659,11563.75,11606.65,9333693,9981900000,NIFTY_IT
7572,18-09-2015,11694.95,11801.9,11666.85,11726.7,14942207,15353000000,NIFTY_IT
7573,21-09-2015,11659.85,11752.85,11643.25,11724.05,7953850,7641400000,NIFTY_IT
7574,22-09-2015,11790.5,11941.8,11615.7,11705.55,13419167,13958400000,NIFTY_IT
7575,23-09-2015,11659.9,11753.6,11586.9,11694,7367175,7690700000,NIFTY_IT
7576,24-09-2015,11710.75,11971.65,11677.7,11954.1,14445662,16717400000,NIFTY_IT
7577,28-09-2015,11989.3,12008,11819.2,11841.05,10087911,11629400000,NIFTY_IT
7578,29-09-2015,11768.65,11963.2,11749.25,11863.95,11648411,13622400000,NIFTY_IT
7579,30-09-2015,12010.75,12055.8,11904.05,12032.1,13509491,15109600000,NIFTY_IT
7580,01-10-2015,11877.85,11998.7,11769.5,11867.85,26288267,25906800000,NIFTY_IT
7581,05-10-2015,11867.45,12057.1,11867.45,12002.1,16800233,19103800000,NIFTY_IT
7582,06-10-2015,12057.45,12077.95,11865.25,11889.9,13524583,16175200000,NIFTY_IT
7583,07-10-2015,11878.35,11904.5,11660.7,11683.45,15333772,15796400000,NIFTY_IT
7584,08-10-2015,11753.85,11802.15,11625.65,11669.7,17897751,18086800000,NIFTY_IT
7585,09-10-2015,11734.3,11827.5,11676.15,11807.55,15125896,16334800000,NIFTY_IT
7586,12-10-2015,11972.1,12019.05,11571.75,11630.65,21238152,24456300000,NIFTY_IT
7587,13-10-2015,11595.85,11603.9,11452.3,11522.6,16373500,21069600000,NIFTY_IT
7588,14-10-2015,11435.3,11479.4,11347.65,11362.9,12980966,18742700000,NIFTY_IT
7589,15-10-2015,11407.55,11411.4,11310.45,11338.35,11632842,12995100000,NIFTY_IT
7590,16-10-2015,11392.55,11402.5,11301.1,11337.8,10989166,11769600000,NIFTY_IT
7591,19-10-2015,11360.4,11469.2,11305.85,11432.15,13238516,14178400000,NIFTY_IT
7592,20-10-2015,11465.05,11539.25,11436.65,11529.6,11787811,13049800000,NIFTY_IT
7593,21-10-2015,11552.6,11583.45,11501.05,11549.05,9019619,9814900000,NIFTY_IT
7594,23-10-2015,11588,11588.2,11494.15,11552,9686270,10325300000,NIFTY_IT
7595,26-10-2015,11597.9,11612.7,11537.1,11576.35,7032459,7421300000,NIFTY_IT
7596,27-10-2015,11570.3,11601.25,11533.05,11583.55,9938684,9761600000,NIFTY_IT
7597,28-10-2015,11546.05,11664.95,11537.3,11643.3,9103066,9023500000,NIFTY_IT
7598,29-10-2015,11644.05,11644.05,11523.95,11548.15,15019766,15486900000,NIFTY_IT
7599,30-10-2015,11549.75,11559.35,11467.9,11486.9,9332157,9302200000,NIFTY_IT
7600,02-11-2015,11497.95,11560.6,11428.1,11546.25,8710084,8150600000,NIFTY_IT
7601,03-11-2015,11576,11627.85,11565,11618.4,7567658,7548600000,NIFTY_IT
7602,04-11-2015,11680.15,11688.65,11535.95,11551.6,9660090,8306300000,NIFTY_IT
7603,05-11-2015,11573.1,11573.1,11397.5,11414.45,6980714,7088900000,NIFTY_IT
7604,06-11-2015,11424.2,11515.65,11422.95,11485.45,6480847,6426400000,NIFTY_IT
7605,09-11-2015,11364.55,11427.95,11320.95,11412.15,10126396,10092000000,NIFTY_IT
7606,10-11-2015,11385.7,11387.85,11191.9,11214.2,6966686,7369200000,NIFTY_IT
7607,11-11-2015,11305.2,11312.3,11230.4,11249.7,795240,827200000,NIFTY_IT
7608,13-11-2015,11110.75,11176.75,11027.1,11102.45,6927725,8085600000,NIFTY_IT
7609,16-11-2015,11011.5,11061.6,10911.1,11003.8,8864946,9172700000,NIFTY_IT
7610,17-11-2015,11032.45,11052.4,10974.55,11035.1,10917373,10768800000,NIFTY_IT
7611,18-11-2015,10967.75,10969.5,10799,10836.7,10167296,10129200000,NIFTY_IT
7612,19-11-2015,10910.5,11059.85,10893.75,11032.9,9850813,10086300000,NIFTY_IT
7613,20-11-2015,11045.65,11195.75,11036.9,11118.85,10781657,10713800000,NIFTY_IT
7614,23-11-2015,11126.25,11189.5,11084.35,11121.2,8727231,8513000000,NIFTY_IT
7615,24-11-2015,11096.4,11122.05,11036.05,11057.35,7784549,7501700000,NIFTY_IT
7616,26-11-2015,11048.4,11129.25,11013.9,11042.95,15045631,14925400000,NIFTY_IT
7617,27-11-2015,11064.6,11136.4,11031.45,11122.9,7402279,7693000000,NIFTY_IT
7618,30-11-2015,11147.85,11279.65,11083.6,11206,21067524,21548700000,NIFTY_IT
7619,01-12-2015,11216.95,11293.2,11216.95,11256.3,9112940,9271000000,NIFTY_IT
7620,02-12-2015,11298.9,11298.9,11134.9,11149.6,7524996,8086300000,NIFTY_IT
7621,03-12-2015,11149.3,11153.7,11067.55,11081.9,9384540,9792900000,NIFTY_IT
7622,04-12-2015,11034.65,11037.95,10940.3,10969.05,10062731,9755500000,NIFTY_IT
7623,07-12-2015,11009.5,11054,10943.85,10998.65,8477753,8108600000,NIFTY_IT
7624,08-12-2015,10989.2,11109.3,10946,10981.85,8486760,8256700000,NIFTY_IT
7625,09-12-2015,10978.25,11027.3,10916.25,10930.05,11006038,13524000000,NIFTY_IT
7626,10-12-2015,10971.55,11073.15,10931.15,11055.5,7908231,8326600000,NIFTY_IT
7627,11-12-2015,11086.55,11086.55,11015.6,11043.05,8502528,9019600000,NIFTY_IT
7628,14-12-2015,10940.75,11124.9,10940.75,11099.7,7044052,8280500000,NIFTY_IT
7629,15-12-2015,11139.55,11139.55,11044.35,11058.25,9065922,8154000000,NIFTY_IT
7630,16-12-2015,11081.75,11187.85,11081.75,11144.9,8751937,8490500000,NIFTY_IT
7631,17-12-2015,11182.95,11293.05,11122.45,11275.15,9556916,9097200000,NIFTY_IT
7632,18-12-2015,11227.15,11227.15,11094.8,11122.5,11781399,12224500000,NIFTY_IT
7633,21-12-2015,11096.4,11232.5,11067.2,11224.75,6043899,6415600000,NIFTY_IT
7634,22-12-2015,11201.8,11201.8,11081.15,11095.45,5998230,6366300000,NIFTY_IT
7635,23-12-2015,11163.8,11206.4,11130.65,11195.65,4638075,4562900000,NIFTY_IT
7636,24-12-2015,11193.25,11197.5,11152.85,11184.9,2927864,3182700000,NIFTY_IT
7637,28-12-2015,11152.7,11303.05,11146.85,11271.8,8055590,10019000000,NIFTY_IT
7638,29-12-2015,11257.05,11287.5,11206.6,11253.45,6024174,6626200000,NIFTY_IT
7639,30-12-2015,11247.35,11263.6,11100.1,11117.6,6564991,7071900000,NIFTY_IT
7640,31-12-2015,11113,11233.85,11113,11212.55,8197040,8590500000,NIFTY_IT
7641,01-01-2016,11210.25,11221.6,11137.85,11174.85,3126850,3190300000,NIFTY_IT
7642,04-01-2016,11144,11160.95,11004.65,11029.25,7875357,7677800000,NIFTY_IT
7643,05-01-2016,11082.6,11084.6,10945.2,10997.15,7909892,8598800000,NIFTY_IT
7644,06-01-2016,11027.55,11037.4,10979.45,11018.15,8585557,9187500000,NIFTY_IT
7645,07-01-2016,10947.75,10964.65,10822.7,10863.2,10454519,10666100000,NIFTY_IT
7646,08-01-2016,10933.3,11007.5,10896.45,10989.55,7287266,7345900000,NIFTY_IT
7647,11-01-2016,10898.8,10917.45,10797.7,10823.9,9742884,10087000000,NIFTY_IT
7648,12-01-2016,10850.25,10850.25,10659.25,10790.35,9984443,10859800000,NIFTY_IT
7649,13-01-2016,10807.85,10860.4,10646.55,10839.85,11133904,13223100000,NIFTY_IT
7650,14-01-2016,10730.65,11068.9,10685.35,10980.45,23469653,25266200000,NIFTY_IT
7651,15-01-2016,11050.65,11057.7,10949.95,10994.95,14012251,15795700000,NIFTY_IT
7652,18-01-2016,10954.2,11084.4,10954.2,10984,11716225,12440400000,NIFTY_IT
7653,19-01-2016,11052.4,11064.8,10873.6,10963.1,12176980,11661200000,NIFTY_IT
7654,20-01-2016,10897.8,10945.4,10855.2,10910.5,10426978,10155600000,NIFTY_IT
7655,21-01-2016,10957.95,10994.9,10893.35,10934.7,10558161,10773900000,NIFTY_IT
7656,22-01-2016,11020.6,11030.65,10961.35,11006.7,7367656,7730800000,NIFTY_IT
7657,25-01-2016,11047,11113.8,11000.25,11025.35,6649189,6917600000,NIFTY_IT
7658,27-01-2016,11052.55,11061.8,10992.45,11029.1,10815699,10078700000,NIFTY_IT
7659,28-01-2016,11010.1,11073.75,10984.25,11002.7,13918783,14158200000,NIFTY_IT
7660,29-01-2016,11061.85,11266.75,11024.95,11236.15,17438592,16018800000,NIFTY_IT
7661,01-02-2016,11271.15,11409.1,11234.8,11305.25,16768205,12623700000,NIFTY_IT
7662,02-02-2016,11325.75,11377.95,11182.5,11242.1,19286309,15034600000,NIFTY_IT
7663,03-02-2016,11179.75,11218.45,11065.8,11122.25,12152041,9995200000,NIFTY_IT
7664,04-02-2016,11178.25,11289.8,11148.15,11213.65,10379772,9175500000,NIFTY_IT
7665,05-02-2016,11222.2,11285.1,11188.45,11227.55,8207885,7606700000,NIFTY_IT
7666,08-02-2016,11160.85,11190.35,10962.8,11001.45,7344448,6733900000,NIFTY_IT
7667,09-02-2016,10866.2,10866.2,10590.1,10614.25,14971950,12649400000,NIFTY_IT
7668,10-02-2016,10614.3,10693.9,10570.65,10600.45,13147364,10600800000,NIFTY_IT
7669,11-02-2016,10615.35,10615.35,10279.7,10312.95,12495553,10256700000,NIFTY_IT
7670,12-02-2016,10404.6,10462.9,10157.1,10324.45,17610027,12878400000,NIFTY_IT
7671,15-02-2016,10446.25,10544.45,10437,10493.75,12549138,10278100000,NIFTY_IT
7672,16-02-2016,10487.4,10511.4,10393.6,10418.65,8993279,7805100000,NIFTY_IT
7673,17-02-2016,10429.35,10518.25,10325.25,10502.45,17356929,11937000000,NIFTY_IT
7674,18-02-2016,10554.55,10723.4,10554.45,10702.25,16150256,11952500000,NIFTY_IT
7675,19-02-2016,10670.75,10791.05,10649.75,10768.9,10428901,7878300000,NIFTY_IT
7676,22-02-2016,10778.8,10778.8,10691.35,10720.6,9168828,7649300000,NIFTY_IT
7677,23-02-2016,10721.4,10729.6,10575.15,10601.45,8340937,6771400000,NIFTY_IT
7678,24-02-2016,10581,10586.05,10446.4,10468.05,8531990,7814000000,NIFTY_IT
7679,25-02-2016,10469.85,10484.95,10329.2,10403.5,10694119,9027500000,NIFTY_IT
7680,26-02-2016,10488.45,10567.95,10419,10463.35,9415436,7901800000,NIFTY_IT
7681,29-02-2016,10504.4,10504.4,10075.75,10278.4,12161703,11307000000,NIFTY_IT
7682,01-03-2016,10337.95,10657.1,10313.5,10637.35,10385527,9686000000,NIFTY_IT
7683,02-03-2016,10740.45,10920.9,10642.05,10897.1,12342461,11099500000,NIFTY_IT
7684,03-03-2016,10982,11089.45,10950.85,11054.95,20107981,17212600000,NIFTY_IT
7685,04-03-2016,11086.1,11088.1,10930.95,10980.85,23086012,19087300000,NIFTY_IT
7686,08-03-2016,10928.4,10977.3,10832.25,10914.2,22893639,19473200000,NIFTY_IT
7687,09-03-2016,10815.05,10947.7,10733.2,10925.8,34104849,25599200000,NIFTY_IT
7688,10-03-2016,10923.75,10924.8,10783.05,10826.9,30038742,27125200000,NIFTY_IT
7689,11-03-2016,10825.9,10898.7,10805.75,10835.45,14674310,12107600000,NIFTY_IT
7690,14-03-2016,10854.2,10935.65,10836.95,10866.85,14231291,11037100000,NIFTY_IT
7691,15-03-2016,10867.65,10900.25,10709,10730.45,11141197,10137300000,NIFTY_IT
7692,16-03-2016,10733.7,10819.35,10698.7,10803.2,10671044,9693600000,NIFTY_IT
7693,17-03-2016,10854,10961.65,10854,10923.5,14035701,12463900000,NIFTY_IT
7694,18-03-2016,10938.05,11177.25,10938.05,11159.7,17103977,15684400000,NIFTY_IT
7695,21-03-2016,11158.95,11221.8,11093.6,11193.85,10929640,10538700000,NIFTY_IT
7696,22-03-2016,11171.9,11229.25,11118.5,11206.6,19527945,16733200000,NIFTY_IT
7697,23-03-2016,11219.7,11246,11125.1,11228.15,17617607,16038600000,NIFTY_IT
7698,28-03-2016,11328.15,11384.9,11112.85,11168.7,20401896,19613100000,NIFTY_IT
7699,29-03-2016,11172.8,11188.65,11089,11114.7,14642638,13261200000,NIFTY_IT
7700,30-03-2016,11127.5,11271.7,11127.5,11254.55,14607256,13087500000,NIFTY_IT
7701,31-03-2016,11240.6,11387.9,11216.45,11309.3,28703814,28019000000,NIFTY_IT
7702,01-04-2016,11306.35,11352.05,11128.05,11194.65,13591384,13348900000,NIFTY_IT
7703,04-04-2016,11224.9,11407.45,11224.9,11387.7,10746882,10372000000,NIFTY_IT
7704,05-04-2016,11386.55,11399.05,11245.5,11274.95,9810804,9715600000,NIFTY_IT
7705,06-04-2016,11325.1,11325.1,11165.25,11224.95,9646638,9035500000,NIFTY_IT
7706,07-04-2016,11264.6,11264.6,11087.2,11102.6,8675441,9351400000,NIFTY_IT
7707,08-04-2016,11082.25,11085.65,11028.15,11061.15,9261058,8290300000,NIFTY_IT
7708,11-04-2016,11066.25,11304.65,10975.15,11291.35,13319300,13147600000,NIFTY_IT
7709,12-04-2016,11284,11332.85,11243.75,11304.45,11757296,11092100000,NIFTY_IT
7710,13-04-2016,11412.1,11430.95,11330.5,11351.85,14301422,14640100000,NIFTY_IT
7711,18-04-2016,11493.5,11638.1,11485.15,11597.25,27146780,32555600000,NIFTY_IT
7712,20-04-2016,11697.4,11697.4,11506.15,11552.75,17857029,20167800000,NIFTY_IT
7713,21-04-2016,11500.45,11514.5,11329.9,11355.4,13926801,12655200000,NIFTY_IT
7714,22-04-2016,11326.55,11376.05,11292.4,11304.05,10321425,9809500000,NIFTY_IT
7715,25-04-2016,11288.7,11380.55,11267.1,11315.45,8852971,9522000000,NIFTY_IT
7716,26-04-2016,11292.35,11444.35,11251.35,11417.35,10029117,10676900000,NIFTY_IT
7717,27-04-2016,11398.9,11507.75,11398.9,11453,8807962,9343600000,NIFTY_IT
7718,28-04-2016,11350.15,11428.65,11265.7,11287.15,26615952,26370900000,NIFTY_IT
7719,29-04-2016,11269.1,11279.25,11140.55,11196.25,17856349,15980300000,NIFTY_IT
7720,02-05-2016,11181.15,11181.15,11075.95,11117.7,8245605,7637400000,NIFTY_IT
7721,03-05-2016,11129.9,11167.9,10909.95,10925.7,12701121,12155500000,NIFTY_IT
7722,04-05-2016,10913.75,10969.6,10858.8,10948.6,13630944,12100900000,NIFTY_IT
7723,05-05-2016,10966.75,11024.15,10909.6,10973.85,11557528,10608100000,NIFTY_IT
7724,06-05-2016,10960.1,10960.1,10846.65,10887,9008153,7502700000,NIFTY_IT
7725,09-05-2016,10900.1,11006.5,10884.05,10991.5,10704177,10288500000,NIFTY_IT
7726,10-05-2016,11010.25,11065.7,10948.75,11034.4,11025224,9245800000,NIFTY_IT
7727,11-05-2016,10926.85,11030.3,10900.4,10960.4,11881912,10417200000,NIFTY_IT
7728,12-05-2016,10967.35,11089.8,10955.6,11081.1,8100065,7618100000,NIFTY_IT
7729,13-05-2016,11081.3,11081.3,10986.2,11030.7,10936677,10327400000,NIFTY_IT
7730,16-05-2016,11063.1,11134.3,11030.05,11087.75,8453249,7647700000,NIFTY_IT
7731,17-05-2016,11126.75,11197.35,11101.25,11125.1,9819119,9311900000,NIFTY_IT
7732,18-05-2016,11073.55,11141.5,11038.25,11120.05,9019440,8438600000,NIFTY_IT
7733,19-05-2016,11124.8,11136.7,11067.2,11094.6,7759823,7050100000,NIFTY_IT
7734,20-05-2016,11067,11149.15,11025.7,11036.15,10263214,9216400000,NIFTY_IT
7735,23-05-2016,11080.4,11080.4,10917.15,10939.9,13950324,12190800000,NIFTY_IT
7736,24-05-2016,10946.5,10946.5,10868.15,10924.8,14221089,11159200000,NIFTY_IT
7737,25-05-2016,11019.05,11223.4,11019.05,11215.5,20906137,14875800000,NIFTY_IT
7738,26-05-2016,11231.85,11366.05,11178.25,11337.15,15792493,13805600000,NIFTY_IT
7739,27-05-2016,11325.7,11462.05,11325.7,11420.85,11321580,10449600000,NIFTY_IT
7740,30-05-2016,11433.95,11579.25,11433.95,11547.5,10232578,9449300000,NIFTY_IT
7741,31-05-2016,11554.65,11559.45,11374.85,11395.85,32132052,29581900000,NIFTY_IT
7742,01-06-2016,11405.5,11516,11405.5,11494.9,10787515,10577900000,NIFTY_IT
7743,02-06-2016,11447.05,11586.2,11399.45,11458.2,13948173,12073700000,NIFTY_IT
7744,03-06-2016,11482.05,11527,11450.25,11462,8743264,8325600000,NIFTY_IT
7745,06-06-2016,11443.5,11469.15,11382.75,11395.8,10312241,9142600000,NIFTY_IT
7746,07-06-2016,11434.6,11461.25,11384.45,11413.35,11928792,10330600000,NIFTY_IT
7747,08-06-2016,11427.15,11427.15,11380.9,11404.5,10442067,10258000000,NIFTY_IT
7748,09-06-2016,11413.3,11413.3,11215.95,11264.85,14935866,14617000000,NIFTY_IT
7749,10-06-2016,11226.45,11320.4,11210.6,11229.05,12821894,11805000000,NIFTY_IT
7750,13-06-2016,11164.15,11214.2,11111.7,11191.55,8343619,7802100000,NIFTY_IT
7751,14-06-2016,11210.65,11222.35,11110.75,11169.45,6907602,6173200000,NIFTY_IT
7752,15-06-2016,11195.95,11293.15,11172.6,11282.05,6976940,7577200000,NIFTY_IT
7753,16-06-2016,11249.7,11263.5,11128.95,11244.25,7378522,7236500000,NIFTY_IT
7754,17-06-2016,11258.65,11304.8,11242.55,11290.8,12449933,12368500000,NIFTY_IT
7755,20-06-2016,11272.95,11518.7,11256.65,11506.6,12629155,12029500000,NIFTY_IT
7756,21-06-2016,11515.25,11519.9,11453.2,11488.45,8232500,7741500000,NIFTY_IT
7757,22-06-2016,11509.05,11524.3,11421.55,11490.8,7632195,7527400000,NIFTY_IT
7758,23-06-2016,11469.35,11526.4,11396.75,11487.05,6471630,6657200000,NIFTY_IT
7759,24-06-2016,11193.25,11218.3,11043.1,11203.15,14923291,15035400000,NIFTY_IT
7760,27-06-2016,11069.9,11094.8,10976.8,11008.05,9687213,11576800000,NIFTY_IT
7761,28-06-2016,10978.6,11031.5,10874.6,10884.65,13377522,14638600000,NIFTY_IT
7762,29-06-2016,10943.3,11072.3,10900.95,11057.4,10849342,10712500000,NIFTY_IT
7763,30-06-2016,11109.7,11156.4,11052.25,11120.15,15207257,16993300000,NIFTY_IT
7764,01-07-2016,11172.65,11178.05,11078.45,11098.4,6452096,7333800000,NIFTY_IT
7765,04-07-2016,11142.25,11242.3,11142.25,11184.85,8314465,8538100000,NIFTY_IT
7766,05-07-2016,11176.2,11176.2,11110.6,11141,6851493,7012200000,NIFTY_IT
7767,07-07-2016,11136.3,11138.45,10929.4,10942,11522480,12074200000,NIFTY_IT
7768,08-07-2016,10947.95,10982.95,10896.9,10946.7,7468140,8372600000,NIFTY_IT
7769,11-07-2016,10993.85,11073.4,10992.55,11045.95,9190711,9032600000,NIFTY_IT
7770,12-07-2016,11064.4,11072.3,10997.3,11056.8,8392487,8312800000,NIFTY_IT
7771,13-07-2016,11094.2,11139,11042.95,11128.2,10579802,10229900000,NIFTY_IT
7772,14-07-2016,11117.35,11174.6,11090.8,11157.85,8660653,10018700000,NIFTY_IT
7773,15-07-2016,11197.85,11219.05,10691.7,10716.45,45101876,49773500000,NIFTY_IT
7774,18-07-2016,10734.5,10767.85,10659.8,10735.1,15727643,15283200000,NIFTY_IT
7775,19-07-2016,10694.95,10777.6,10694,10766.3,17825899,15264000000,NIFTY_IT
7776,20-07-2016,10600.75,10775.8,10600.75,10764.7,21106183,16998400000,NIFTY_IT
7777,21-07-2016,10749.75,10789.25,10719.8,10772.25,10356504,10719400000,NIFTY_IT
7778,22-07-2016,10745.55,10775.2,10711.5,10756,10295518,9776200000,NIFTY_IT
7779,25-07-2016,10734.1,10880.4,10731.2,10870.9,10178345,9935300000,NIFTY_IT
7780,26-07-2016,10839.5,10901.1,10836.8,10877.65,12775441,11511600000,NIFTY_IT
7781,27-07-2016,10875.45,10952.65,10849.3,10928.45,9688082,9406800000,NIFTY_IT
7782,28-07-2016,10923.1,10952.7,10881.3,10935.65,16448508,17483800000,NIFTY_IT
7783,29-07-2016,10916.9,10952.75,10871.95,10913.3,10417913,10686600000,NIFTY_IT
7784,01-08-2016,10917.7,11149.55,10913.5,11139.05,16985063,16734000000,NIFTY_IT
7785,02-08-2016,11129.45,11231.95,11112.45,11179,17569285,15241000000,NIFTY_IT
7786,03-08-2016,11307.05,11307.05,11143.1,11181.4,20039262,17957200000,NIFTY_IT
7787,04-08-2016,11226.45,11229.05,11128.65,11148.45,8136329,7489000000,NIFTY_IT
7788,05-08-2016,11177.35,11226.5,11091.8,11137.05,10253491,9559400000,NIFTY_IT
7789,08-08-2016,11136.1,11205,11122.15,11197.2,11939491,10303100000,NIFTY_IT
7790,09-08-2016,11207.7,11214.95,11128.95,11198,11050924,10685100000,NIFTY_IT
7791,10-08-2016,11184.25,11202.2,11152.1,11175.9,11234996,10096400000,NIFTY_IT
7792,11-08-2016,11173.3,11254.2,11170.6,11222.2,9725914,9568100000,NIFTY_IT
7793,12-08-2016,11218.7,11302.4,11153.45,11173.4,12677589,11732000000,NIFTY_IT
7794,16-08-2016,11121.95,11136.05,10955.65,10993.55,20601765,19149200000,NIFTY_IT
7795,17-08-2016,10992.95,10993.95,10790.6,10808.75,18045681,13419800000,NIFTY_IT
7796,18-08-2016,10855.55,10887.75,10765.95,10783.5,12057371,10876600000,NIFTY_IT
7797,19-08-2016,10807.3,10873.15,10721.9,10727.6,12486590,10651700000,NIFTY_IT
7798,22-08-2016,10704.65,10728.8,10568.45,10593.2,11859697,11351200000,NIFTY_IT
7799,23-08-2016,10610.4,10790.85,10599.55,10767.1,10969968,9556300000,NIFTY_IT
7800,24-08-2016,10792.95,10845.7,10753.25,10786.35,9244092,7904700000,NIFTY_IT
7801,25-08-2016,10824.75,10826.15,10649.7,10665.65,18239899,13132000000,NIFTY_IT
